SubID,PartnerID,Rating,Time,adjustedTime
20,25,41.0,7.0,0.0
20,25,41.0,7.1,0.09999999999999963
20,25,41.0,7.2,0.20000000000000015
20,25,41.0,7.3,0.2999999999999998
20,25,41.0,7.4,0.4000000000000004
20,25,41.0,7.5,0.5
20,25,41.0,7.6,0.5999999999999996
20,25,33.0,7.7,0.7000000000000002
20,25,31.0,7.8,0.7999999999999998
20,25,18.0,7.9,0.9000000000000004
20,25,16.0,8.0,1.0
20,25,16.0,8.1,1.0999999999999996
20,25,16.0,8.2,1.1999999999999993
20,25,21.0,8.3,1.3000000000000007
20,25,23.0,8.4,1.4000000000000004
20,25,23.0,8.5,1.5
20,25,25.0,8.6,1.5999999999999996
20,25,25.0,8.7,1.6999999999999993
20,25,25.0,8.8,1.8000000000000007
20,25,25.0,8.9,1.9000000000000004
20,25,25.0,9.0,2.0
20,25,25.0,9.1,2.1
20,25,25.0,9.2,2.1999999999999997
20,25,25.0,9.3,2.3000000000000007
20,25,25.0,9.4,2.4000000000000004
20,25,25.0,9.5,2.5
20,25,25.0,9.6,2.6
20,25,25.0,9.7,2.6999999999999997
20,25,25.0,9.8,2.8000000000000007
20,25,25.0,9.9,2.9000000000000004
20,25,25.0,10.0,3.0
20,25,25.0,10.1,3.1
20,25,25.0,10.2,3.1999999999999997
20,25,25.0,10.3,3.3000000000000007
20,25,25.0,10.4,3.4000000000000004
20,25,25.0,10.5,3.5
20,25,25.0,10.6,3.6
20,25,25.0,10.7,3.6999999999999993
20,25,25.0,10.8,3.8000000000000007
20,25,25.0,10.9,3.9
20,25,25.0,11.0,4.0
20,25,25.0,11.1,4.1
20,25,25.0,11.2,4.199999999999998
20,25,25.0,11.3,4.300000000000002
20,25,25.0,11.4,4.4
20,25,25.0,11.5,4.5
20,25,25.0,11.6,4.6
20,25,25.0,11.7,4.699999999999998
20,25,25.0,11.8,4.800000000000002
20,25,25.0,11.9,4.9
20,25,25.0,12.0,5.0
20,25,25.0,12.1,5.1
20,25,25.0,12.2,5.199999999999998
20,25,25.0,12.3,5.300000000000002
